ItemID,Sentiment,SentimentText
6246,0,Will cheap car loans steer Britain to a financial crash? https:\/\/t.co\/dIfBtWRVJc
6247,0,"Will self driving car telemetry affect the car crash scams people run, maybe attach scam scores to license plate data ala spam?"
6248,1,"Wilton teacher faces DUI charges following car crash https:\/\/t.co\/z1TIKbLbW4 https:\/\/t.co\/vhNSjW2vxc"",""display_text_range"":[0,76"
6249,0,Wimbledon Women\u2019s Draw Preview-Venus Car Crash-Ban Bathroom Breaks 
6250,0,"With recent crash tests unveiled, the auto experts here @ConsumerReports explain what car safety ratings mean to you"
6251,1,Woman Injured in Newark Two-car Crash on Library Avenue and E. Delaware https:\/\/t.co\/KwNKxXiMpo
6252,1,Woman Killed in Multi-Car Crash Caused by Alleged Drunken Driver in Winnetka https:\/\/t.co\/QW9ARMG67D
6253,1,Woman arrested for drink driving after two-car crash leaves another woman hospitalised 
6254,1,Woman cut out of car after crash
6255,1,Woman streams her own fatal car crash on Facebook Live | https:\/\/t.co\/amD0D0okXz
6256,1,"Woman's dashcam video of a car crash somehow lines up perfectly with the background music. Freaky!\u2026 https:\/\/t.co\/GnZdqOxNqm"",""display_text_range"":[0,140"
6257,0,Woman. 2 children. Crash and land up underwater. One of the kids is passed out and the other is stuck. water is filling up in car hella fast
6258,1,Woman\u2019s Dash Cam Captures A Car Crash Perfectly Synced Up To The Song On The Radio https:\/\/t.co\/Pj4ulYpX9I via @barstoolsports
6259,0,Women if you crash a guy's car for eg @rafi_jafri be ashamed of it please. :\/
6260,0,Worlds Worst Airline Accident \u2013 Tenerife Runway Crash \u2013 Pan Am and KLM Boeing
6261,1,Worship Leader Who Lost Two Sons in Car Crash Welcomes Twin Boys With Wife https:\/\/t.co\/mn4lx6D9H2
6262,0,Worst car crash ever I'm so glad to be alive
6263,1,Wow. Fatal car crash happened today during the time I usually arrive for teaching. But I was late today.
6264,0,Wrote this re: social mood \/ risk morphing from 'car crash' to 'cancer' coming out of crisis.\n\nPeeps thot me coo-coo https:\/\/t.co\/aaTQcN6qpk
6265,1,Y'all I'm shook last night I saw a car crash by Baskin' Robins
6266,1,"Y'all could of just said, man saves victim involved in car crash. That's is it. Jackasses. https:\/\/t.co\/u3b2eFw38e"",""display_text_range"":[0,90"
6267,0,Y'all it's a bug that keeps coming alive in my fucking car. If I crash ya kno why..
6268,0,"YO PIERRE, YOU WANNA * CAR CRASH *"
6269,1,"Yannick Dalmas was next up to DNPQ for the 1989 Spanish GP. He had a big crash, with the car ending up looking like\u2026 https:\/\/t.co\/7bzZ13f8ch"",""display_text_range"":[0,140"
6270,0,"Yea the car crash in \""The Hills\"" was probably representative of that also https:\/\/t.co\/7zbNXLWu8V"",""display_text_range"":[0,73"
6271,0,You are far more likely to be a car crash during the summer than ANY other season of the year.\nIf you're in a... https:\/\/t.co\/lWI8uDBu6y
6272,0,You're a car crash and I can't look away
6273,0,"You're witnessing a slow motion car crash and take down of civil society. Light up a few cigars and at least enjoy it, cause it ain't ending"
6274,1,[IN THE NEWS] Couple Who Lost Two Sons in Car Crash Welcome Twin Boys Two Years After https:\/\/t.co\/lmxHYS54xM
6275,0,[MEGA CRASH]  HD #167\/Car Crash Compilation
6276,0,[car crash] I dreamed I was speeding on a bridge and for some reason the bridge made a sharp left turn and I couldn't slow down in time
6277,1,"\""Aaron Tucker skips job interview, takes shirt off his back to save car crash victim.\""\n\nThere, that's better. Smh. https:\/\/t.co\/rbadg95mtZ"",""display_text_range"":[0,114"
6278,1,"\""America's Got Talent\"" aired an audition on Tuesday night of a rising star who was killed last month in a car crash. https:\/\/t.co\/Hcs6lWqNDD"
6279,0,"\""An insurance study has connected the influx of car crash claims to recreational marijuana\u2019s legalization.\""\n\""We... https:\/\/t.co\/tUG0jQpSOo"
6280,1,"\""Ex-con skips job interview, takes shirt off his back to save car crash victim \"""
6281,1,"\""Ex-con\"" is his name? \ud83e\udd14 RT @CBSNews Ex-con skips job interview...to save car crash victim https:\/\/t.co\/1HC3EyQwTX https:\/\/t.co\/Z6C5WT7wEr"
6282,1,"\""Hero skips job interview, takes shirt off his back to save car crash victim\"". There you go.. i fixed it for you https:\/\/t.co\/b3Czv7CYm8"",""display_text_range"":[0,112"
6283,0,"\""I can crash her car with no consequence now\"" https:\/\/t.co\/xsdQnE5h3f"",""display_text_range"":[0,45"
6284,1,"\""I had a car crash with @LanaDelRey and then after that I don't like driving with Lana Del Rey\"" - @marlenmaldona16"
6285,1,"\""I wrote this verse when chad recovered from the car crash\"" https:\/\/t.co\/f8G43DiogY"",""display_text_range"":[0,59"
6286,0,"\""I'm about to crash my car flexing\""- dareena"
6287,1,"\""Local man is a hero after saving victim of car crash\"" is a better fucking headline, jesus chrisrt"
6288,1,"\""Man skips job interview, jumps off bus to rescue car crash victim\"" https:\/\/t.co\/Pk3ciV9nrz"",""display_text_range"":[0,67"
6289,0,"\""Stop doing marijuana thats probably why u got in the car crash\""\nStop assuming shit thats probably how youll get your ass beat."
6290,0,"\""Suspect SPAM call. Answer with caution\"". Never seen that before! Googling 020 3642 5859, they're car crash scammers..."
6291,0,"\""The flying container of slime eels caused a chain-reaction crash...\""\nKudos, @komonews staff\n\nClean-up, Aisle 101 https:\/\/t.co\/cOBL3Zt7sg"
6292,1,"\""Watch a car crash spark a spectacular electrical fire\"" https:\/\/t.co\/QfNlKkPYg2"
6293,0,"\""Your dog got hydration in a car crash?????\"" @HMiller_23"
6294,0,"\""what's your name?\""\n\""krash\""\n\""like... a car crash? like crash bandicoot\"" \n\""i mean yeah ig\"" https:\/\/t.co\/tEiLLNTQs1"",""display_text_range"":[0,89"
6295,0,"\""when i say you're good for me i mean there's a car crash inside of my chest but the radio is still on and it's playing my favorite song.\"""
6296,1,\u007bFLASH\u007dPHOTO: Couple Who Lost Their Two Young Sons In Car Crash Welcome Set Of Twins https:\/\/t.co\/LJ17Sh1Qyz
6297,0, Crash of Cars v1.1.40 [Mod Money] APK 
6298,1,Honors Contestant Brandon Rogers By Showing His Emotional #Audition After He Died In Car Crash
6299,1,\u2018America\u2019s Got Talent\u2019 Airs Touching Tribute To Contestant Who Died In A Car Crash https:\/\/t.co\/KfOrDy2qBE
6300,0,"\u201cAll these horses in my car got me going fast, I just wanna hit the dash put the pedal to the gas hope I don\u2019t crash one false move and\u201d"
6301,1, Got Talent\u201d honored a rising star who was killed last month in a car
6302,1,#pantyhose #Venus Williams Loses Wimbledon Title Amid Car Crash Drama 
6303,1,\u25b6@AllBlackMedia: Ex-Prisoner Misses Job Interview to Save Car Crash Victim https:\/\/t.co\/LRcugeVj8a
6304,0,\u25b6@Daily_Star: Biker filmed \u2018DELIBERATELY\u2019 smashing into car in shocking \u2018cash for crash\u2019 attempt https:\/\/t.co\/A0VcbU9zxd
6305,1,\u263a Venus Family of Venus Williams car crash victim 'demands tennis star hand ... \u2665\u2665\u2665\u2665 https:\/\/t.co\/AaWyO0Oo6K
6306,1,\u2665\ufe0f\u2665\ufe0f\ud83d\ude22 RT @WGNNews: Twin boys born to couple who lost 2 sons after car crash https:\/\/t.co\/dA4RKUUhsr https:\/\/t.co\/K84FTrW6im
6307,0,Car Crash\u201d by Three Days Grace on #Anghami 
6308,1,Job offers pour in for former prisoner who sacrificed job interview to save car crash victim 
6309,0,car crash  cecrush rush an empty can  a clash of opinions
6310,0,"half of anaesthetic trainees have had car crash or near miss after night shift, survey finds "
6311,1,\ud83d\ude09 Venus Family of Venus Williams car crash victim 'demands tennis star hand 
6312,0,\ud83d\ude22 Mother tries to reattach baby  https:\/\/t.co\/ldIudQGkmS #death # warning # drunk driving # drunk driver # car crash
6313,1,\ud83d\ude29 Venus Family of Venus Williams car crash victim 'demands tennis star hand
6314,0,adaptter1: RC Crash Car 1:10_Demolition Car https:\/\/t.co\/azpEzDUSmf
6315,1,after only 5 months of a life changing car crash my mom is 100% cleared and never has to go to the doctor again
6316,0,almost got into a car crash this morning. i was driving to home from target and this asshole couldn't read the stop sign
6317,0,anyway all i have to fill out a mandatory kink list so i could drive the car and crash and die
6318,1,basically these two sisters died in a car crash and later the mom got pregnant with two twin girls
6319,0,"bitch I will crash into ur car, I am not scared 2 die PUSH ME 2 EDGE BITCH WORD TO LIL UZI"
6320,0,blonde car crash babe gets fucked https:\/\/t.co\/KRhI5cDF6S
6321,0,bye @jaaayps \u2639\ufe0f big thanks to you &amp; cat for sushi &amp; trusting me not to crash your car  safe flight!!!!!
6322,0,car crash compilation 1 hour compilation car crashes car accidents
6323,0,car crash porn mocha girls xxx photos 
6324,0,car crash statistics teen https:\/\/t.co\/iIrnVyaTWV
6325,0,car crash totality compilation vol.144 Now In my Dailymotion channel
6326,1,car crash. someone was sleepy behind the wheel and crashed. everyone survived but him 
6327,1,"car on the news, is it?\"" I looked and my heart dropped into my stomach. It was his car torn into 2 pieces. The article had said fatal crash"
6328,0,cobb county teen car crash https:\/\/t.co\/tpa9ym76tn
6329,0,crash my car and I'm sure to get your license suspended
6330,0,don't turn any good songs on when i drive because i will crash the car from dancing
6331,0,dracola used to be called naval but it turned out dat he got kidnapped at birth and his real parents were vampires\nThey died in a car crash
6332,1,"equipment officer dead in Kotoko team\u2019s Car\u00a0Crash https:\/\/t.co\/bMRtWFoUlQ https:\/\/t.co\/HMr1kz1OB6"",""display_text_range"":[0,73"
6333,0,ever wanna like crash your car into a pole or a tree just because you know you can or do i need to speak to a therapist
6334,1,"ex prisoner isn't better than ex con.  \""Man jumped off bus &amp; took off his shirt to save a car crash victim.\"" You ca"
6335,0,eyes like a car crash
6336,0,"fic: they're in love right \nme:\nfic: but get this - there was a car crash \nme: \nfic: and the one who got hurt got a\u2026 https:\/\/t.co\/gEubHVJh3g"",""display_text_range"":[0,140"
6337,1,girl survives car crash  https:\/\/t.co\/3teUllsqk7
6338,0,"gonna throw a pick up line my way, so I brace myself and he's like \""that old dude almost got into a car crash because of you\"" LMAO"
6339,0,had a dream last night i was in a car crash. think it resembles my life and how it's a gigantic mess. like a car crash.
6340,0,"he was gonna crash anyways, he was going fast af\ud83d\ude02 https:\/\/t.co\/0wbRFNkx45"",""display_text_range"":[0,49"
6341,1,"hey @LoganPaul i was gonna go to your pop up shop this weeknd but my mom and i just got into a car crash. i want to\u2026 https:\/\/t.co\/uNFDTjTOEw"",""display_text_range"":[0,140"
6342,1,how was your day? :) \u2014 I got in a car crash  https:\/\/t.co\/ZFnVF56cAe
6343,1,https:\/\/t.co\/Cr5RbvLQyn Venus Williams Loses Wimbledon Title Amid Car Crash Drama \u2014 Oof!
6344,0,i can't wait to inevitably crash my car into a tree someday bc i was distracted by a hot girl on a longboard
6345,1,"i gave money to .@cracked then immediately got into a car crash. what i'm saying is, donate if you want to meet people in your town."
6346,0,i hope i crash my fucking car.
6347,1,"i just drove past a car crash \ud83d\udc80 https:\/\/t.co\/w2sq98te5v"",""display_text_range"":[0,31"
6348,0,i just watched an old vine compilation and it had a really violent car crash in it from the drivers POV and now i got Anxiety\u2122\u2122\u2122
6349,0,i will never get over how he survives a plane crash and a whole shooting and every other thing you could think of 
6350,0,i'll be disappointed if we don't crash the first time i'm in the car with you
6351,0,i'm going to not only fail the test but probably crash the car when my mom takes me driving
6352,0,i'm so stressed out lol never get in a car crash when you're between jobs (or ever)
6353,0,"if i somehow died, don't question, it's definitely caused by either a car crash or a heart attack :)"
6354,1,im glad we're friends THANK YOU GOD I DIDNT LOSE YOU IN THAT CAR CRASH I WOULD DIE YOURE MY GOOD FRIEND I LOVE YOU
6355,0,im gon crash my car to this  
6356,0,im ruining my dad's summer now he cant even own up to what he does let me crash his car the next time i go driving 
6357,0,im trying to crash mine but i can't 
6358,0,"ive always had this thought that im gonna die in a car crash at 20, so i have a year left to live ."
6359,0,"just saw a prius commercial that solves @craigdillinger fear of sneezing and dying in a car crash. looks like you have to buy a prius, bro.."
6360,1,komonews: #BREAKING: 5 people injured in fiery 2-car crash in Bonney Lake - https:\/\/t.co\/IfxBeDRN40 \u2026 https:\/\/t.co\/2BoflibjNg
6361,1,komonews: .IAFF3520 crews on scene of a 2-car crash that caused at least one of the cars to catch fire. Possibly 5\u2026 https:\/\/t.co\/2BoflibjNg
6362,1,komonews: WSP trooper involved in 2-car crash on Key Peninsula: https:\/\/t.co\/xUhkIuxfgR https:\/\/t.co\/8zXERY50jG. https:\/\/t.co\/kCLfzUFxzq
6363,0,lesbian car crash road sign motorbike https:\/\/t.co\/qEOFpfmDbF
6364,0,let's hope you don't crash again 
6365,0,lol car crash from which we can't look away 
6366,0,long live the car crash hearts.
6367,1,mashable Dashcam video of car crash lines up insanely perfectly with\u2026 https:\/\/t.co\/8Fd4atW9Ud food #japantrip #tokyotrip #jackgilinskyisov\u2026
6368,1,me alex and jonas got into a car crash last night
6369,1,music New video shows Venus Williams was driving 'lawfully' during crash that killed a passenger in https:\/\/t.co\/FwiJIDk8vf #uncategorized
6370,1,"my aunt lost her son to a car crash as well and a year or 2 later, she got pregnant w a baby girl "
6371,0,my body doesn't handle no sleep well &amp; ive been awake for 30 hours... i wanna go get food but i'm afraid i will crash my car
6372,1,my dad got in an awful car crash today thank the Lord he and everyone is okay
6373,0,my head is like a car crash I wish it was a car chase
6374,0,"my heart just shattered i hope this person gets in a car crash https:\/\/t.co\/KgjWs3LFrF"",""display_text_range"":[0,62"
6375,0,nearly had a heart attack when my mother-in-law said Rowan Atkinson had died in a car crash. but all I can find is
6376,0,never mind it was a car crash
6377,1,"ok 2 kids literally died in a car crash https:\/\/t.co\/aqwQmtF3pc"",""display_text_range"":[0,39"
6378,1,"only a year after, Jennifer Syme was killed instantly in a car crash on her way home from a party at Marilyn Manson"
6379,0,oo....... fuck my relative.. is in a car crash. oh.
6380,0,our new car stereo is in so i can finally listen to music in the car ...imma jam out so hard i'll crash
6381,0,reading abt time slowing down during life threatening incidents and remembering the car crash where I thought:
6382,0,"s Ago, In A Car Crash Will Be In Your Room Tonight!!!\n\n?Good Luck"
6383,0,self-driving cars # Uber crash raises an accident in\u00a0Arizona https:\/\/t.co\/eunsP8HXPC
6384,0,"so if the car crash didn't kill me, i knew my mom was... so TURNS OUT WE HIT ONE OF HIS FUCKINH FRIENDS BRO LMAO "
6385,0,"so u can crash ur car again?? https:\/\/t.co\/CFIgHIiwZn"",""display_text_range"":[0,29"
6386,0,swear on everything next time i crash a car into something if i don't die i'm gonna reverse &amp; try a little harder
6387,1,that crash was so bad I thought it was just the semi that hit a tree or something but no it hit a smaller car and that car looked so d
